245563410,328662649,{}
422838292,962330785,{}
728694817,1008968916,{}
124059685,49242579,{}
723151538,752303336,{}
408715311,306478446,{}
1620541488,846162600,{}
374210613,958273968,{}
710737979,133445113,{}
153867616,1444345974,{}
130449484,561482646,{}
287801422,831087792,{}
827523156,114281616,{}
283115615,436040716,{}
747208802,106061512,{}
1341980773,300958161,{}
1167163494,407259050,{}
1167163494,362741367,{}
471760999,536374288,{}
476840041,122309729,{}
323616889,278220979,{}
2167013524,1678021958,{}
1871577242,917604356,{}
962330785,313474304,{}
962330785,246961918,{}
962330785,296983299,{}
962330785,158489733,{}
962330785,999221766,{}
962330785,514771207,{}
962330785,258776970,{}
962330785,838691658,{}
962330785,154948366,{}
962330785,423340973,{}
962330785,262716048,{}
962330785,184627730,{}
962330785,429962243,{}
962330785,8465582,{}
962330785,817133467,{}
962330785,452122909,{}
962330785,67282005,{}
962330785,283781125,{}
962330785,264405920,{}
962330785,380069552,{}
962330785,27984290,{}
962330785,236612390,{}
962330785,101073197,{}
962330785,840023214,{}
962330785,39196592,{}
962330785,112697777,{}
962330785,1111543602,{}
962330785,279680243,{}
962330785,872710452,{}
962330785,522478901,{}
962330785,259644215,{}
962330785,212646200,{}
962330785,255494452,{}
962330785,420809402,{}
962330785,241168317,{}
962330785,987684414,{}
962330785,18394047,{}
962330785,611182016,{}
962330785,162966766,{}
962330785,1150331714,{}
962330785,134841156,{}
962330785,2223371592,{}
962330785,520392560,{}
962330785,597557066,{}
962330785,753552055,{}
962330785,394788210,{}
962330785,257613391,{}
962330785,270000312,{}
962330785,602687573,{}
962330785,290578135,{}
962330785,383948761,{}
962330785,505024858,{}
962330785,349636400,{}
962330785,948555234,{}
962330785,403497956,{}
962330785,384977766,{}
962330785,303350121,{}
962330785,943686618,{}
962330785,130620910,{}
962330785,589826031,{}
962330785,429939312,{}
962330785,424446834,{}
962330785,306214163,{}
962330785,500316788,{}
962330785,246333806,{}
962330785,308944502,{}
962330785,576555512,{}
962330785,606557433,{}
962330785,1068349178,{}
962330785,351547515,{}
962330785,461281021,{}
962330785,434554110,{}
962330785,526608661,{}
546767019,2245553912,{}
396591285,879917970,{}
474284214,367189599,{}
43352257,97523390,{}
45088970,1865369551,{}
1039696081,633189184,{}
1039696081,703333250,{}
1039696081,308107141,{}
1039696081,1132126854,{}
1039696081,401495432,{}
1039696081,74699405,{}
1039696081,360775438,{}
1039696081,1875200274,{}
1039696081,524589593,{}
1039696081,397020953,{}
1039696081,296262810,{}
1039696081,1869197359,{}
1039696081,374086430,{}
1039696081,1553433120,{}
1039696081,95475632,{}
1039696081,434287778,{}
1039696081,1215906134,{}
1039696081,1678021958,{}
1039696081,1292081376,{}
1039696081,80530730,{}
1039696081,2185112619,{}
1039696081,1947296941,{}
1039696081,353823151,{}
1039696081,831087792,{}
1039696081,496926641,{}
1039696081,1008576692,{}
1039696081,304646709,{}
1039696081,170838968,{}
1039696081,1586910313,{}
1039696081,1144898491,{}
1039696081,715273532,{}
1039696081,915055933,{}
1039696081,223032384,{}
1039696081,30077920,{}
1039696081,945630402,{}
1039696081,183382851,{}
1039696081,754675910,{}
1039696081,127330696,{}
1039696081,37935479,{}
1039696081,1197281100,{}
1039696081,203205965,{}
1039696081,279723982,{}
1039696081,1448867725,{}
1039696081,301458256,{}
1039696081,300958161,{}
1039696081,19244370,{}
1039696081,1521632467,{}
1039696081,1483553294,{}
1039696081,1241829462,{}
1039696081,1625728344,{}
1039696081,25582180,{}
1039696081,2151545679,{}
1039696081,470573792,{}
1039696081,102388575,{}
1039696081,1630239456,{}
1039696081,1487523169,{}
1039696081,388412770,{}
1039696081,810591931,{}
1039696081,1148488164,{}
1039696081,1342704229,{}
1039696081,1010990306,{}
1039696081,749512333,{}
1039696081,419008875,{}
1039696081,1617884742,{}
1039696081,1459921646,{}
1039696081,1897906512,{}
1039696081,778973425,{}
1039696081,1725214579,{}
1039696081,2192140102,{}
1039696081,122309729,{}
1039696081,932621888,{}
1039696081,604349947,{}
1039696081,1566261738,{}
1039696081,2212194559,{}
499876052,582185202,{}
2228519128,1295813431,{}
1656935802,720744820,{}
206307365,241168317,{}
524386536,1560743706,{}
140804331,384500220,{}
357990637,202326688,{}
2203615470,220475149,{}
444137712,392092413,{}
280789236,6305462,{}
782144894,1671367040,{}
782144894,1384593283,{}
782144894,1292805511,{}
782144894,115289865,{}
782144894,273058316,{}
782144894,1415469762,{}
782144894,178421518,{}
782144894,921283075,{}
782144894,514397974,{}
782144894,1087182487,{}
782144894,984897050,{}
782144894,479540766,{}
782144894,363448735,{}
782144894,212300193,{}
782144894,468841212,{}
782144894,590370119,{}
782144894,1368237614,{}
782144894,550844594,{}
782144894,949998067,{}
782144894,438342331,{}
782144894,189489212,{}
782144894,84193472,{}
782144894,120838337,{}
782144894,1018576322,{}
782144894,225934917,{}
782144894,180080326,{}
782144894,507355207,{}
782144894,238155848,{}
782144894,193645257,{}
