165916420,492952564,{}
165916420,573815031,{}
165916420,518540026,{}
165916420,313890427,{}
165916420,489210494,{}
39499934,1006505497,{}
236474528,1620522306,{}
211128483,573815031,{}
207237284,1620522306,{}
260664006,1620522306,{}
847765873,391248163,{}
795785384,1006505497,{}
795785384,573815031,{}
896440490,1620522306,{}
1376399323,391248163,{}
282235054,1620522306,{}
282235054,391248163,{}
2711581,1006505497,{}
2711581,573815031,{}
705790130,573815031,{}
97186825,1620522306,{}
29692085,1006505497,{}
115163318,573815031,{}
751696244,1620522306,{}
244241835,391248163,{}
344670398,1620522306,{}
200136895,1006505497,{}
240324801,1620522306,{}
419018949,1620522306,{}
142174406,1006505497,{}
379275463,573815031,{}
255557833,391248163,{}
553872760,391248163,{}
31961301,1006505497,{}
547842262,391248163,{}
264941783,391248163,{}
10748252,1006505497,{}
501291226,1620522306,{}
154262041,1620522306,{}
154262041,391248163,{}
44849373,573815031,{}
871483616,1620522306,{}
150572752,391248163,{}
1724137698,573815031,{}
127024507,391248163,{}
244553766,1620522306,{}
454007016,1620522306,{}
291018985,573815031,{}
20802948,1006505497,{}
1318773025,1006505497,{}
188743074,391248163,{}
306088177,1006505497,{}
213446898,573815031,{}
291604725,391248163,{}
573815031,272065025,{}
573815031,80464900,{}
573815031,553830742,{}
573815031,504928785,{}
573815031,218790418,{}
573815031,17921044,{}
573815031,1006505497,{}
573815031,1167168602,{}
573815031,61814304,{}
573815031,13623842,{}
573815031,229910053,{}
573815031,725877799,{}
573815031,22972969,{}
573815031,335246383,{}
573815031,1064087088,{}
573815031,257618993,{}
573815031,183581751,{}
573815031,762426,{}
573815031,368294751,{}
573815031,82867773,{}
573815031,49403457,{}
573815031,18296037,{}
573815031,96629317,{}
573815031,16804934,{}
573815031,18060873,{}
573815031,481907279,{}
573815031,248724562,{}
573815031,310903892,{}
573815031,1948032967,{}
573815031,42171991,{}
573815031,18421092,{}
573815031,60832858,{}
573815031,573707869,{}
573815031,42606175,{}
573815031,11990112,{}
573815031,367166561,{}
573815031,373302373,{}
573815031,16557673,{}
573815031,439889515,{}
573815031,92932883,{}
573815031,77990334,{}
573815031,9705082,{}
573815031,393310843,{}
573815031,132851687,{}
573815031,14771839,{}
573815031,92563078,{}
573815031,187947658,{}
573815031,14093970,{}
573815031,568189587,{}
573815031,817827480,{}
573815031,256577185,{}
573815031,6888102,{}
573815031,602262186,{}
573815031,54740139,{}
573815031,242887341,{}
573815031,1560197808,{}
573815031,586892465,{}
573815031,277523635,{}
573815031,72936117,{}
573815031,195658424,{}
573815031,14756545,{}
573815031,101824202,{}
573815031,762178789,{}
573815031,153154765,{}
573815031,108286674,{}
573815031,552276691,{}
573815031,1201262293,{}
573815031,95266520,{}
573815031,270370521,{}
573815031,364254428,{}
573815031,48139487,{}
573815031,6832352,{}
573815031,212382437,{}
573815031,580757232,{}
573815031,268377330,{}
573815031,90410110,{}
573815031,21361705,{}
573815031,21774074,{}
573815031,17384699,{}
573815031,123695829,{}
573815031,15660290,{}
573815031,377508099,{}
573815031,1076298500,{}
573815031,1521702150,{}
573815031,164604167,{}
573815031,29866761,{}
573815031,147328267,{}
573815031,111312653,{}
573815031,267829520,{}
573815031,381203,{}
573815031,240864026,{}
573815031,291845916,{}
573815031,431485213,{}
573815031,462235934,{}
573815031,2234897696,{}
573815031,69575984,{}
573815031,289284899,{}
573815031,742149925,{}
573815031,534529833,{}
573815031,414705452,{}
573815031,342017837,{}
573815031,171384112,{}
573815031,217010849,{}
573815031,15255349,{}
573815031,912590647,{}
573815031,259891662,{}
573815031,44992826,{}
573815031,17354555,{}
573815031,577195836,{}
573815031,15420213,{}
573815031,470887233,{}
573815031,1458244932,{}
573815031,63125830,{}
573815031,540025167,{}
573815031,770129234,{}
573815031,20428117,{}
573815031,232503127,{}
573815031,174615896,{}
573815031,204246361,{}
573815031,454806874,{}
573815031,415906140,{}
573815031,271004511,{}
573815031,96989025,{}
573815031,304975204,{}
573815031,31094832,{}
573815031,543360872,{}
573815031,806368231,{}
573815031,499107187,{}
573815031,57571700,{}
573815031,4475521,{}
573815031,14157408,{}
573815031,23121787,{}
573815031,413483389,{}
573815031,16739711,{}
573815031,161794948,{}
573815031,562088327,{}
573815031,316292417,{}
573815031,292412303,{}
573815031,367836560,{}
573815031,161767827,{}
573815031,954514837,{}
573815031,90235716,{}
573815031,16958875,{}
573815031,77712285,{}
573815031,18000798,{}
573815031,524469664,{}
573815031,8841122,{}
573815031,160659355,{}
573815031,14334375,{}
573815031,291799976,{}
573815031,1154578674,{}
573815031,16680879,{}
573815031,14292210,{}
573815031,81225141,{}
573815031,469273528,{}
573815031,91975097,{}
573815031,577508286,{}
573815031,328926660,{}
573815031,158145014,{}
573815031,562926380,{}
573815031,14055368,{}
573815031,241542092,{}
573815031,222745549,{}
573815031,15280078,{}
573815031,306362835,{}
573815031,260808662,{}
573815031,43208158,{}
573815031,465358817,{}
573815031,716550114,{}
573815031,138362619,{}
573815031,518388197,{}
573815031,86716391,{}
573815031,87409128,{}
573815031,19970339,{}
573815031,454000039,{}
573815031,100478960,{}
573815031,1632913393,{}
573815031,165916420,{}
573815031,409626367,{}
573815031,339238818,{}
422068475,391248163,{}
392847613,391248163,{}
487063806,1620522306,{}
506212607,391248163,{}
435190017,391248163,{}
269437187,391248163,{}
1495487190,391248163,{}
96338185,391248163,{}
116750603,391248163,{}
276663682,391248163,{}
2212165902,391248163,{}
598702353,1006505497,{}
181616916,1006505497,{}
849910830,391248163,{}
910995734,391248163,{}
1636514071,1620522306,{}
6039832,1006505497,{}
428558617,1620522306,{}
429355291,391248163,{}
78082335,1620522306,{}
285847842,1006505497,{}
242340131,391248163,{}
215641478,1620522306,{}
275562790,391248163,{}
563688497,391248163,{}
108108072,1620522306,{}
108108072,391248163,{}
458302172,391248163,{}
419041578,391248163,{}
1713542910,391248163,{}
285549618,1620522306,{}
285549618,391248163,{}
892918062,391248163,{}
474876208,1620522306,{}
474876208,391248163,{}
142225713,1620522306,{}
57076018,1006505497,{}
17842485,1006505497,{}
514428968,1620522306,{}
208073021,1620522306,{}
151875905,1620522306,{}
15358277,1006505497,{}
37282120,1006505497,{}
714314058,391248163,{}
513280331,391248163,{}
479723852,391248163,{}
7569742,1006505497,{}
398987599,1006505497,{}
524713734,391248163,{}
176757073,1006505497,{}
369054037,1006505497,{}
186216793,1620522306,{}
354519439,1620522306,{}
469659996,391248163,{}
239849189,1620522306,{}
239849189,391248163,{}
804731234,1620522306,{}
266092899,1620522306,{}
461511012,1620522306,{}
458295653,1620522306,{}
267409768,1620522306,{}
908989159,391248163,{}
1586266478,391248163,{}
462174577,391248163,{}
1342865779,391248163,{}
232573301,391248163,{}
626784630,1006505497,{}
366539134,391248163,{}
1282711939,1620522306,{}
191252870,1620522306,{}
191252870,391248163,{}
709753226,1620522306,{}
229910053,1006505497,{}
1344735630,391248163,{}
318026127,1006505497,{}
295258513,1620522306,{}
1728321938,1620522306,{}
337660309,391248163,{}
227352983,1006505497,{}
399544729,1006505497,{}
1851609499,1620522306,{}
1095301532,391248163,{}
1675590048,391248163,{}
143876848,1620522306,{}
174700964,1620522306,{}
64285766,391248163,{}
240167334,391248163,{}
380481959,391248163,{}
1551559080,391248163,{}
138523049,1006505497,{}
96223658,391248163,{}
194924971,1620522306,{}
1702734260,391248163,{}
122724789,1006505497,{}
453113929,1620522306,{}
1450064316,1006505497,{}
297501117,391248163,{}
705421728,391248163,{}
124421997,391248163,{}
1498771910,1620522306,{}
472233036,1620522306,{}
246755786,391248163,{}
1606823330,1620522306,{}
308101583,391248163,{}
146807248,1006505497,{}
136805370,391248163,{}
254497239,1006505497,{}
229056984,1620522306,{}
229056984,391248163,{}
390441436,391248163,{}
838509024,1006505497,{}
789975522,1620522306,{}
260813284,1620522306,{}
260813284,391248163,{}
83272167,1006505497,{}
382134761,1006505497,{}
1388112362,1006505497,{}
800557550,391248163,{}
1104706034,391248163,{}
843430387,1620522306,{}
339444213,391248163,{}
310903892,1006505497,{}
741978620,391248163,{}
237410813,1006505497,{}
871637503,1620522306,{}
272065025,1006505497,{}
10242562,391248163,{}
155636227,1006505497,{}
342016516,1620522306,{}
527196677,1620522306,{}
339247623,1620522306,{}
339247623,391248163,{}
307355735,391248163,{}
907282038,1006505497,{}
394295826,391248163,{}
278520339,1620522306,{}
1710799380,1620522306,{}
860510748,391248163,{}
1675203674,391248163,{}
19343904,391248163,{}
143120929,391248163,{}
111880742,1620522306,{}
26493482,1006505497,{}
1866218030,1620522306,{}
1009496623,1006505497,{}
1369155336,1620522306,{}
396698163,391248163,{}
1483530804,1620522306,{}
995412536,1006505497,{}
15761844,1006505497,{}
1372869180,1006505497,{}
1479301693,1006505497,{}
221147712,1006505497,{}
1126206560,391248163,{}
565717574,391248163,{}
427039306,1620522306,{}
238250573,1620522306,{}
747747919,391248163,{}
367990047,1620522306,{}
284981841,1620522306,{}
888914514,1006505497,{}
91975097,1006505497,{}
238561880,1620522306,{}
1259036090,391248163,{}
599398550,1620522306,{}
299174498,391248163,{}
316142179,391248163,{}
578191974,1620522306,{}
303442538,1620522306,{}
122458732,1006505497,{}
354835054,1620522306,{}
432814525,1620522306,{}
37466739,1006505497,{}
392274549,1620522306,{}
567034486,391248163,{}
274168442,1620522306,{}
389589628,391248163,{}
373404287,391248163,{}
1178862211,1006505497,{}
600211034,391248163,{}
563920662,1620522306,{}
830667398,1620522306,{}
129448583,1006505497,{}
260383368,1620522306,{}
227774070,391248163,{}
1444813452,1006505497,{}
11266702,1620522306,{}
124293776,391248163,{}
38640273,1006505497,{}
415906140,1006505497,{}
587555147,1620522306,{}
1186097822,1620522306,{}
426509606,1006505497,{}
419463845,1620522306,{}
14733991,1620522306,{}
375155521,1006505497,{}
20023987,1006505497,{}
79014580,1620522306,{}
166124219,1620522306,{}
231936700,391248163,{}
345913802,1620522306,{}
1036812992,1620522306,{}
1230863042,1620522306,{}
363909828,391248163,{}
210842313,1620522306,{}
74724045,1006505497,{}
774466254,1620522306,{}
797979343,1620522306,{}
137999059,1620522306,{}
123695829,1006505497,{}
992471766,1006505497,{}
227669113,1620522306,{}
994865881,391248163,{}
276060892,1620522306,{}
272442860,1006505497,{}
34306853,1620522306,{}
34306853,391248163,{}
219457306,1620522306,{}
202199777,1620522306,{}
202199777,391248163,{}
101784699,391248163,{}
742607594,391248163,{}
1403476718,391248163,{}
57664239,1006505497,{}
207934196,1620522306,{}
15072382,1006505497,{}
373582583,391248163,{}
800879354,1620522306,{}
210944763,1620522306,{}
1394111228,1620522306,{}
27624189,1006505497,{}
1337373440,1620522306,{}
529335949,391248163,{}
1076298500,1006505497,{}
251083526,1620522306,{}
251083526,391248163,{}
251185927,1006505497,{}
213083607,1006505497,{}
372169486,1620522306,{}
623278869,1620522306,{}
246741784,391248163,{}
36119322,1006505497,{}
21174063,1006505497,{}
214024989,1620522306,{}
215464752,391248163,{}
251190052,1620522306,{}
411749157,1620522306,{}
281078568,1006505497,{}
22281002,1006505497,{}
362023728,1620522306,{}
561906824,391248163,{}
96206514,391248163,{}
74949430,1006505497,{}
66810680,1006505497,{}
232246074,391248163,{}
316533898,1006505497,{}
378647363,391248163,{}
373566139,1620522306,{}
868420424,1620522306,{}
178649929,1006505497,{}
1017644468,1620522306,{}
563960657,391248163,{}
489601874,391248163,{}
15008596,1006505497,{}
78136149,1620522306,{}
78136149,391248163,{}
364723035,391248163,{}
387269847,391248163,{}
214172512,391248163,{}
379927393,1620522306,{}
35222371,1620522306,{}
873324006,1620522306,{}
260369254,391248163,{}
577195836,1006505497,{}
577313642,391248163,{}
454159211,391248163,{}
506379116,391248163,{}
384400237,1620522306,{}
66462578,1620522306,{}
529707891,391248163,{}
380822388,1620522306,{}
260170616,1006505497,{}
191882106,391248163,{}
232221563,1620522306,{}
232221563,391248163,{}
16931710,391248163,{}
185130133,391248163,{}
178525062,1006505497,{}
1427274631,391248163,{}
1721815944,391248163,{}
1467303404,1620522306,{}
39768976,1006505497,{}
96791042,1006505497,{}
494260718,1620522306,{}
273384342,1620522306,{}
742546328,1620522306,{}
367678362,391248163,{}
1151351707,1620522306,{}
492090270,1620522306,{}
80851781,1620522306,{}
1249741729,1006505497,{}
24669093,1006505497,{}
403655590,391248163,{}
168760817,391248163,{}
18506226,1006505497,{}
120814510,1006505497,{}
1200962479,1620522306,{}
257125299,1006505497,{}
419705781,1620522306,{}
186875424,391248163,{}
246480372,391248163,{}
1423541407,1620522306,{}
123055036,1006505497,{}
174615896,1006505497,{}
163068603,1620522306,{}
302803910,1620522306,{}
1704085728,1006505497,{}
410758092,391248163,{}
520289230,391248163,{}
206119888,1620522306,{}
206119888,391248163,{}
191487480,1620522306,{}
27728852,1006505497,{}
880548824,1620522306,{}
1396825051,1620522306,{}
239840421,391248163,{}
1832950752,1620522306,{}
545219553,391248163,{}
120282619,391248163,{}
217117668,1620522306,{}
532558821,391248163,{}
806368231,1006505497,{}
428426066,391248163,{}
104899752,1620522306,{}
209971027,391248163,{}
14314487,1006505497,{}
511994872,391248163,{}
206195705,1006505497,{}
1528128506,391248163,{}
532247558,1006505497,{}
299930633,1620522306,{}
732867595,1620522306,{}
531594252,1620522306,{}
135955469,1006505497,{}
519910416,1620522306,{}
15639569,1006505497,{}
375774382,391248163,{}
361198615,1620522306,{}
103973912,1006505497,{}
98400772,1620522306,{}
565675144,391248163,{}
901186591,1620522306,{}
221064224,391248163,{}
540111905,1006505497,{}
117845026,1006505497,{}
1666096171,1620522306,{}
499844140,391248163,{}
294734893,1620522306,{}
280925230,1620522306,{}
509146160,1006505497,{}
491623474,1006505497,{}
180354099,1620522306,{}
56831029,391248163,{}
741387320,391248163,{}
1709368159,391248163,{}
295906364,391248163,{}
627563582,1620522306,{}
293983295,1006505497,{}
28304449,1006505497,{}
245941316,1620522306,{}
225659579,1006505497,{}
142842951,391248163,{}
37944392,1620522306,{}
96663735,1620522306,{}
1523174335,1006505497,{}
1306062349,391248163,{}
812729426,391248163,{}
293016659,1620522306,{}
194399316,1006505497,{}
435868764,1006505497,{}
273314910,1006505497,{}
1275251557,391248163,{}
11990112,1006505497,{}
243582050,391248163,{}
1180385809,1006505497,{}
252202089,1006505497,{}
976587282,1620522306,{}
761193582,391248163,{}
1029008498,391248163,{}
352243219,391248163,{}
608474229,1006505497,{}
330243191,391248163,{}
1467737210,1006505497,{}
616584315,391248163,{}
769876842,1620522306,{}
389508222,1620522306,{}
338719872,1620522306,{}
515701322,1006505497,{}
838192261,1620522306,{}
710675592,1620522306,{}
582161546,1006505497,{}
1728605323,1620522306,{}
712574101,391248163,{}
180743319,1620522306,{}
180743319,391248163,{}
199249094,1006505497,{}
534441113,391248163,{}
399367322,1620522306,{}
280433819,391248163,{}
276955674,1620522306,{}
375105735,1620522306,{}
405836959,1620522306,{}
229392338,391248163,{}
122117284,391248163,{}
48355185,1006505497,{}
1697172648,1620522306,{}
192825202,391248163,{}
247950510,1620522306,{}
162998066,391248163,{}
16486129,1006505497,{}
241198269,1006505497,{}
83840361,1006505497,{}
579407040,1006505497,{}
94596289,1006505497,{}
710637781,1620522306,{}
260441897,391248163,{}
598175891,1620522306,{}
324551878,1620522306,{}
311653577,391248163,{}
944471244,1006505497,{}
43855748,1006505497,{}
379378901,1620522306,{}
1277127895,1006505497,{}
324836488,1620522306,{}
20182235,1006505497,{}
13054842,1620522306,{}
435946722,1620522306,{}
140979298,391248163,{}
2173107435,391248163,{}
250758440,391248163,{}
216713341,1620522306,{}
95214098,1006505497,{}
320922867,1006505497,{}
162653054,1006505497,{}
246011126,391248163,{}
186484265,1006505497,{}
1520323832,1620522306,{}
180411171,1006505497,{}
96627965,391248163,{}
1518343422,1006505497,{}
218608897,1006505497,{}
1459252483,1620522306,{}
228658436,391248163,{}
83485959,1006505497,{}
309507135,1006505497,{}
1405539594,1006505497,{}
147243818,391248163,{}
196986124,1620522306,{}
249137277,391248163,{}
17657107,1006505497,{}
54174254,1620522306,{}
54576407,1620522306,{}
304921880,1620522306,{}
154483993,1620522306,{}
856947961,1620522306,{}
250643740,1620522306,{}
168197405,391248163,{}
604683551,391248163,{}
13026012,1620522306,{}
255051048,1006505497,{}
51137837,1006505497,{}
19406126,1006505497,{}
17653039,1620522306,{}
186785072,1620522306,{}
91583793,1006505497,{}
1134287312,1620522306,{}
284998125,1620522306,{}
236807479,1620522306,{}
234870076,391248163,{}
1699571005,1006505497,{}
52161856,1620522306,{}
1620522306,1621092354,{}
1620522306,557249860,{}
1620522306,268205578,{}
1620522306,40197806,{}
1620522306,133658138,{}
1620522306,186400687,{}
1620522306,324861531,{}
1620522306,482770469,{}
1620522306,461501488,{}
1620522306,74739249,{}
1620522306,69532217,{}
1620522306,211322426,{}
1620522306,75511360,{}
1620522306,1567956553,{}
1620522306,419626572,{}
1620522306,48685645,{}
1620522306,1224746766,{}
1620522306,315830360,{}
1620522306,245042778,{}
1620522306,372852316,{}
1620522306,398799458,{}
1620522306,399007332,{}
1620522306,160489064,{}
1620522306,292374119,{}
1620522306,1223122543,{}
1620522306,122156662,{}
1620522306,144930431,{}
1620522306,909921926,{}
1620522306,80327303,{}
1620522306,596555033,{}
1620522306,538272409,{}
1620522306,556875421,{}
1620522306,273131207,{}
1620522306,1069113008,{}
1620522306,1624993458,{}
1620522306,526727349,{}
1620522306,124869460,{}
1620522306,6830452,{}
1620522306,300307914,{}
1620522306,175994563,{}
1620522306,219766981,{}
1620522306,320736968,{}
1620522306,217173706,{}
1620522306,608398996,{}
1620522306,161634013,{}
1620522306,283944326,{}
1620522306,389660395,{}
1620522306,1635921139,{}
1620522306,403624318,{}
1620522306,153929975,{}
1620522306,465843839,{}
1620522306,1709664049,{}
1620522306,191014660,{}
1620522306,247524639,{}
1620522306,217743045,{}
1620522306,305551235,{}
1620522306,354754836,{}
1620522306,423446294,{}
1620522306,239810334,{}
1620522306,269816099,{}
1620522306,262859046,{}
1620522306,120851940,{}
1620522306,1212092718,{}
1620522306,192595247,{}
1620522306,297504562,{}
1620522306,17804851,{}
1620522306,254619451,{}
1620522306,376218313,{}
1620522306,1558656798,{}
1620522306,291335491,{}
1620522306,601953604,{}
1620522306,407201434,{}
1620522306,834995532,{}
1620522306,1817306450,{}
1620522306,270511956,{}
1620522306,198611285,{}
1620522306,1249836601,{}
1620522306,1109604187,{}
1620522306,408302430,{}
1620522306,110390624,{}
1620522306,24870544,{}
1620522306,123828077,{}
1620522306,194145653,{}
1620522306,185212278,{}
1620522306,238739170,{}
1620522306,381674366,{}
1620522306,287405440,{}
1620522306,13895042,{}
1620522306,117702124,{}
1620522306,1142391181,{}
1620522306,259898766,{}
1620522306,405515665,{}
1620522306,293571054,{}
1620522306,130235798,{}
1620522306,1001680675,{}
1620522306,114443822,{}
1620522306,234810779,{}
1620522306,372823965,{}
1620522306,125118109,{}
1620522306,200742306,{}
1620522306,155018737,{}
1620522306,226161988,{}
1620522306,498892715,{}
1620522306,264099400,{}
1620522306,235276210,{}
1620522306,919759285,{}
1620522306,264916918,{}
1620522306,1066483188,{}
1620522306,592823199,{}
1620522306,1639831488,{}
1620522306,714527136,{}
1620522306,441186242,{}
1620522306,175795737,{}
1620522306,1069296541,{}
1620522306,1234710476,{}
1620522306,519855493,{}
1620522306,210456530,{}
1620522306,373876468,{}
1620522306,354818007,{}
1620522306,939974112,{}
1620522306,220718683,{}
1620522306,170740834,{}
1620522306,300900263,{}
1620522306,307488535,{}
1620522306,1558945448,{}
1620522306,302587892,{}
1620522306,722210558,{}
1620522306,165916420,{}
1620522306,971744911,{}
239568200,391248163,{}
1073788238,391248163,{}
389379410,391248163,{}
407961438,391248163,{}
1087483224,1006505497,{}
2226791774,200058385,{}
2226791774,165916420,{}
2226791774,484683149,{}
415096174,1006505497,{}
505744768,1006505497,{}
618116496,391248163,{}
265764242,1006505497,{}
549258819,391248163,{}
566601281,391248163,{}
473185519,391248163,{}
220355880,391248163,{}
160659355,1006505497,{}
30706856,1006505497,{}
441974189,1006505497,{}
620465504,391248163,{}
318679001,391248163,{}
382393,1006505497,{}
1452830138,1006505497,{}
810427,1006505497,{}
522601034,391248163,{}
241071552,391248163,{}
304928205,1006505497,{}
605719119,391248163,{}
179129820,391248163,{}
27439013,1006505497,{}
848969191,1006505497,{}
28487586,1006505497,{}
1066483188,391248163,{}
1694279142,391248163,{}
423366137,391248163,{}
228158971,391248163,{}
211981824,391248163,{}
532993540,391248163,{}
495808005,391248163,{}
723924739,391248163,{}
821636616,391248163,{}
268205578,391248163,{}
391248163,354351055,{}
391248163,165916420,{}
391248163,365114916,{}
391248163,601997059,{}
391248163,242441775,{}
391248163,379332361,{}
391248163,516886090,{}
391248163,232945591,{}
391248163,392267383,{}
391248163,313890427,{}
391248163,909921926,{}
391248163,971744911,{}
391248163,358905495,{}
391248163,168052383,{}
391248163,263224993,{}
391248163,581274274,{}
391248163,466345638,{}
391248163,524582568,{}
391248163,299335337,{}
391248163,40197806,{}
391248163,274986676,{}
391248163,364742333,{}
391248163,559003344,{}
391248163,91137768,{}
391248163,373876468,{}
391248163,144930431,{}
391248163,915695318,{}
391248163,468676359,{}
391248163,248858256,{}
391248163,610686752,{}
391248163,1405949732,{}
391248163,1495469892,{}
391248163,61249353,{}
391248163,259182412,{}
391248163,133855228,{}
391248163,271335053,{}
391248163,279074641,{}
391248163,340893329,{}
391248163,216645501,{}
391248163,401344387,{}
391248163,170446567,{}
391248163,1546811282,{}
391248163,245299127,{}
391248163,737378238,{}
391248163,175795737,{}
391248163,1901719519,{}
391248163,1522508768,{}
391248163,270041065,{}
391248163,376329210,{}
255048621,1006505497,{}
305174034,1006505497,{}
354254356,1006505497,{}
37388206,1006505497,{}
593864214,1006505497,{}
264029723,1006505497,{}
295175711,1006505497,{}
301698594,1006505497,{}
344030764,1006505497,{}
5713842,1006505497,{}
111312653,1006505497,{}
82867773,1006505497,{}
90168897,1006505497,{}
69343508,1006505497,{}
64698978,1006505497,{}
572479189,1006505497,{}
292343394,1006505497,{}
98446952,1006505497,{}
564089684,1006505497,{}
2025101,1006505497,{}
95198864,1006505497,{}
14093970,1006505497,{}
1159612087,1006505497,{}
1281305245,1006505497,{}
226713274,1006505497,{}
216656622,1006505497,{}
82566863,1006505497,{}
77436536,1006505497,{}
300162773,1006505497,{}
60458714,1006505497,{}
440891105,1006505497,{}
1370610006,1006505497,{}
43299863,1006505497,{}
381813372,1006505497,{}
92563078,1006505497,{}
63756584,1006505497,{}
21774074,1006505497,{}
485244669,1006505497,{}
165916420,1006505497,{}
859692806,1006505497,{}
250380045,1006505497,{}
849270546,1006505497,{}
89911068,1006505497,{}
45365026,1006505497,{}
1316984629,1006505497,{}
407715644,1006505497,{}
96989025,1006505497,{}
363747144,1006505497,{}
489966220,1006505497,{}
617118982,1006505497,{}
43104079,1006505497,{}
232503127,1006505497,{}
1335668569,1006505497,{}
316651357,1006505497,{}
73013091,1006505497,{}
1006505497,352237485,{}
1006505497,382854763,{}
1006505497,1632913393,{}
1006505497,127315965,{}
1006505497,17354555,{}
1006505497,146129222,{}
